Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ANGOLA,01/12/2008,13.18138411,75.169,11.97319488,40.64434783,-75.588249,56.968,76.28391304,-66.843563,-0.28654072760146054,79.23184981333333,18.043254333333323,23.87470965919645,1.068434292605647
ANGOLA,01/01/2009,13.28319499,75.319,16.79733747,41.63090909,-55.949758,40.64434783,56.968,-75.588249,0.024273024729697168,57.96542029,-44.013298666666685,17.840705914162605,0.7838510449676037
ANGOLA,01/02/2009,13.4759867,75.724,11.0597076,39.0785,13.499657,41.63090909,40.64434783,-55.949758,-0.06131043366077027,46.41441897333334,-66.12719000000003,9.152971110232189,-0.06356638587322476
ANGOLA,01/03/2009,13.71037737,75.488,12.66143792,47.98,21.294518,39.0785,41.63090909,13.499657,0.2277850992233581,40.45125230666667,-39.34611666666668,1.287114000982383,-0.10654739317177336
ANGOLA,01/04/2009,13.90374307,77.806,12.54556579,49.90590909,4.7903649,47.98,39.0785,21.294518,0.04013983097123819,42.896469696666664,-7.05186100000001,4.583711192839009,0.029901373627882012
ANGOLA,01/05/2009,13.8201661,77.806,14.44518136,59.25714286,47.405588,49.90590909,47.98,4.7903649,0.1873772853859057,45.654803030000004,13.194846633333322,5.776080211746057,-0.08429968317931884
ANGOLA,01/06/2009,13.94975301,77.806,16.57262017,69.67227273,87.633548,59.25714286,49.90590909,47.405588,0.1757615937475525,52.381017316666664,24.49682363333332,6.032255657836051,0.289947553586713
ANGOLA,01/07/2009,13.97308793,77.806,16.7627795,64.20869565,74.980764,69.67227273,59.25714286,87.633548,-0.07841824108670792,59.611774893333326,46.609833633333324,9.887952558364969,0.03990740763013379
ANGOLA,01/08/2009,13.785902,77.806,18.58993397,71.06428571,52.328305,64.20869565,69.67227273,74.980764,0.10677043024467658,64.37937041333333,70.00663333333331,5.209662173151835,0.1941867629130773
ANGOLA,01/09/2009,13.72091291,77.806,15.54236947,69.39772727,39.018765,71.06428571,64.20869565,52.328305,-0.023451420405474876,68.31508469666666,71.647539,3.6237064293425667,0.10646260302824188
ANGOLA,01/10/2009,13.54831954,84.261,18.69773611,75.82363636,54.416833,69.39772727,71.06428571,39.018765,0.09259538233866427,68.22356954333333,55.442611333333325,3.575438930118864,0.32568881548259604
ANGOLA,01/11/2009,13.56772174,87.947,18.88763808,77.97238095,90.37881,75.82363636,69.39772727,54.416833,0.028338717227937682,72.09521644666667,48.58796766666666,3.3346949704715074,0.681132285166455
ANGOLA,01/12/2009,13.99277626,89.398,15.62258339,74.62565217,80.66328,77.97238095,75.82363636,90.37881,-0.042921977490287255,74.39791486,61.27146933333332,4.461578507619809,0.46464937721530597
ANGOLA,01/01/2010,13.82514199,90.164,17.34517697,78.41857143,68.763267,74.62565217,77.97238095,80.66328,0.050825944560720204,76.14055649333332,75.15297433333332,1.6957231967226267,0.5157015804577002
ANGOLA,01/02/2010,13.66073262,90.393,25.32943611,76.308,52.222825,78.41857143,74.62565217,68.763267,-0.026914178510430875,77.00553484999999,79.93511899999999,2.0730780651082177,0.3218590710331094
ANGOLA,01/03/2010,13.79721195,92.861,15.11259483,81.24217391,70.383619,76.308,78.41857143,52.222825,0.06466129252503006,76.4507412,67.21645733333332,1.9004842582489234,0.6275022191472535
ANGOLA,01/04/2010,13.72714812,93.485,26.94980111,84.49772727,65.27877,81.24217391,76.308,70.383619,0.04007220884569751,78.65624844666667,63.78990366666665,2.475658663208461,0.6789629955682411
ANGOLA,01/05/2010,13.85042001,92.582,25.44936956,73.84238095,88.708871,84.49772727,81.24217391,65.27877,-0.12610216468843483,80.68263372666667,62.628404666666654,4.123435715737337,0.4814475235194886
ANGOLA,01/06/2010,13.74433484,92.573,25.91592917,75.34909091,67.175341,73.84238095,84.49772727,88.708871,0.020404406529364483,79.86076071000001,74.79041999999998,5.460341392407103,0.40120069468366626
ANGOLA,01/07/2010,13.70204848,92.572,23.30129642,76.17727273,19.113909,75.34909091,73.84238095,67.175341,0.010991264924340216,77.89639971,73.72099399999998,5.766340944802137,0.07565955040273724
ANGOLA,01/08/2010,13.98914115,90.0175,25.3449875,76.61818182,43.296309,76.17727273,75.34909091,19.113909,0.00578793482883988,75.12291486333332,58.33270699999999,1.1837637471815168,0.26170716604510413
ANGOLA,01/09/2010,15.73241193,91.802,22.88101273,75.27363636,54.457292,76.61818182,76.17727273,43.296309,-0.01754864743669804,76.04818182000001,43.19518633333333,0.6443184629852683,0.3118454066335169
ANGOLA,01/10/2010,16.08576807,92.381,29.10861824,81.90238095,53.316235,75.27363636,76.61818182,54.457292,0.08806196844666414,76.02303030333333,38.95583666666666,0.685414960544881,0.47011991830399663
ANGOLA,01/11/2010,15.89054162,92.274,14.82464163,84.14863636,38.364761,81.90238095,75.27363636,53.316235,0.027426008669654056,77.93139971,50.356611999999984,3.5040647296853353,0.34957538129021154
ANGOLA,01/12/2010,15.31142258,92.643,18.96,89.36695652,24.784281,84.14863636,81.90238095,38.364761,0.06201312802830561,80.44155122333332,48.71276266666666,4.614317269947319,0.23590128087581616
ANGOLA,01/01/2011,15.12746183,95.272,19.16,89.52380952,-12.506343,89.36695652,84.14863636,24.784281,0.0017551565601867658,85.13932460999999,38.82175899999999,3.8296304673657464,-0.3165152595703021
ANGOLA,01/02/2011,15.06361878,93.265,21.1,89.414,-29.74239,89.52380952,89.36695652,-12.506343,-0.0012265957021798668,87.6798008,16.880899666666657,3.0590835952360838,-0.570116468498401
