Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index,EXR_Log_Returns,CPI Inflation_Lag1,CPI Inflation_Lag2, Lending Interest Rate_Lag1, Lending Interest Rate_Lag2,EXR_Log_Returns_Lag1,EXR_Log_Returns_Lag2
KENYA,01/10/2019,6.26890373,103.2058824,12.42775552,53.96086957,16.493323,56.86,54.83045455,37.710514,-0.0509871690116074,56.35551383666666,27.134309666666663,1.3457120079930815,-0.0397072854366706,-0.006564014881014657,5.076264955,5.985154179,12.46599462,12.4649936,0.0032352784624452013,-0.0063508403881504805
KENYA,01/11/2019,7.098927974,102.8064706,12.38404649,56.67761905,-8.8380041,53.96086957,56.86,16.493323,0.0503466586370653,55.21710803999999,26.33213533333333,1.4877382174075702,0.0641481579605827,-0.003877556803056237,6.26890373,5.076264955,12.42775552,12.46599462,-0.006564014881014657,0.0032352784624452013
KENYA,01/12/2019,7.157037108,101.3364706,12.24248144,59.86772727,-11.675897,56.67761905,53.96086957,-8.8380041,0.0562851487672011,55.83282954,15.121944299999996,1.6237275940540778,0.0376908999932324,-0.014401922492681685,7.098927974,6.26890373,12.38404649,12.42775552,-0.003877556803056237,-0.006564014881014657
KENYA,01/01/2020,7.385222888,100.585,12.28882976,57.71695652,-79.506048,59.86772727,56.67761905,-11.675897,-0.0359253782977287,56.83540529666666,-1.340192700000005,2.9565882951030265,0.2694220037963104,-0.007443230946750923,7.157037108,7.098927974,12.24248144,12.38404649,-0.014401922492681685,-0.003877556803056237
KENYA,01/02/2020,7.173701153,100.9823529,12.18514234,50.608,-121.29713,57.71695652,59.86772727,-79.506048,-0.1231692893844222,58.08743427999999,-33.33998303333334,1.6270027479444398,0.9174944860893164,0.003942636632372931,7.385222888,7.157037108,12.28882976,12.24248144,-0.007443230946750923,-0.014401922492681685
KENYA,01/03/2020,5.842704695,104.6926471,12.09033592,29.32045455,-94.15621,50.608,57.71695652,-121.29713,-0.4206359755374643,56.06422793,-70.82635833333335,4.84605727605938,1.959747921696972,0.036083109326211726,7.173701153,7.385222888,12.18514234,12.28882976,0.003942636632372931,-0.007443230946750923
KENYA,01/04/2020,6.010283773,107.2914706,11.92410157,16.975,-83.224963,29.32045455,50.608,-94.15621,-0.4210526316686996,45.88180368999999,-98.319796,14.776434945667631,2.391170401164623,0.024520268191626116,5.842704695,7.173701153,12.09033592,12.18514234,0.036083109326211726,0.003942636632372931
KENYA,01/05/2020,5.330630707,106.9435294,11.94687796,28.78142857,-113.5597,16.975,29.32045455,-83.224963,0.6955186197349041,32.301151516666664,-99.55943433333334,17.013467843309428,2.3661937724848654,-0.00324822280137127,6.010283773,5.842704695,11.92410157,12.09033592,0.024520268191626116,0.036083109326211726
KENYA,01/06/2020,4.585570344,106.5223529,11.8849426,38.31454545,-28.708879,28.78142857,16.975,-113.5597,0.331224590079477,25.025627706666665,-96.980291,6.977255341844183,0.5241294539425592,-0.003946083017983604,5.330630707,6.010283773,11.94687796,11.92410157,-0.00324822280137127,0.024520268191626116
KENYA,01/07/2020,4.359874718,107.7073529,11.93851469,40.71521739,6.3642484,38.31454545,28.78142857,-28.708879,0.0626569338564344,28.023658006666665,-75.16451400000001,10.68993508741504,0.030808534511755,0.011063004372517504,4.585570344,5.330630707,11.8849426,11.94687796,-0.003946083017983604,-0.00324822280137127
KENYA,01/08/2020,4.358406165,108.2088235,11.93709967,42.37095238,-1.2751865,40.71521739,38.31454545,6.3642484,0.0406662446166052,35.93706380333333,-45.30144353333333,6.312142515443442,0.1178255223560788,0.004645057262759877,4.359874718,4.585570344,11.93851469,11.8849426,0.011063004372517504,-0.003946083017983604
KENYA,01/09/2020,4.19831515,108.4970588,11.75234058,39.59818182,-8.5477599,42.37095238,40.71521739,-1.2751865,-0.0654403643121509,40.46690507333333,-7.873272366666671,2.0395719037081546,0.2299118687910213,0.0026601536323207498,4.358406165,4.359874718,11.93709967,11.93851469,0.004645057262759877,0.011063004372517504
KENYA,01/10/2020,4.841879527,108.8188235,11.98401608,39.405,5.985292,39.59818182,42.37095238,-8.5477599,-0.004878552779977,40.89478386333333,-1.1528993333333382,1.3950796512604895,0.0376707912018378,0.0029612647886239074,4.19831515,4.358406165,11.75234058,11.93709967,0.0026601536323207498,0.004645057262759877
KENYA,01/11/2020,5.333939848,110.0535294,11.99489447,41.38904762,-26.442394,39.405,39.59818182,5.985292,0.0503501489658673,40.45804473333333,-1.2792181333333377,1.659440132214144,0.4314676482961664,0.011282548767471923,4.841879527,4.19831515,11.98401608,11.75234058,0.0029612647886239074,0.0026601536323207498
KENYA,01/12/2020,5.617393953,109.1717647,12.02231976,47.07043478,-21.42697,41.38904762,39.405,-26.442394,0.1372678881660143,40.13074314666667,-9.668287300000005,1.093996076137422,0.2733978587769072,-0.008044413476293144,5.333939848,4.841879527,11.99489447,11.98401608,0.011282548767471923,0.0029612647886239074
KENYA,01/01/2021,5.693761156,110.1441176,11.99646325,51.84952381,7.2419723,47.07043478,41.38904762,-21.42697,0.1015305903235594,42.62149413333333,-13.96135733333334,3.9785570120057656,0.0099332384002354,0.008867203422914471,5.617393953,5.333939848,12.02231976,11.99489447,-0.008044413476293144,0.011282548767471923
KENYA,01/02/2021,5.776879236,109.8,12.01901448,59.2345,-2.9603552,51.84952381,47.07043478,7.2419723,0.1424309356641706,46.76966873666666,-13.542463900000008,5.236719936182078,0.0258455499210542,-0.0031291392062762213,5.693761156,5.617393953,11.99646325,12.02231976,0.008867203422914471,-0.008044413476293144
KENYA,01/03/2021,5.897902172,109.5117647,12.0461305,62.18391304,26.388991,59.2345,51.84952381,-2.9603552,0.0497921488321839,52.71815286333333,-5.715117633333339,6.128377272437186,-0.0094351784823325,-0.0026285454075090087,5.776879236,5.693761156,12.01901448,11.99646325,-0.0031291392062762213,0.008867203422914471
KENYA,01/04/2021,5.761247571,107.8441176,12.08227244,61.41772727,46.300608,62.18391304,59.2345,26.388991,-0.0123212858847777,57.75597895000001,10.223536033333328,5.323478051119819,-0.0362892598243767,-0.015345154740275646,5.897902172,5.776879236,12.0461305,12.01901448,-0.0026285454075090087,-0.0031291392062762213
KENYA,01/05/2021,5.870680493,107.5911765,12.0560392,65.16095238,63.866617,61.41772727,62.18391304,46.300608,0.0609469818631405,60.94538010333333,23.24308126666666,1.5303898864418004,0.0627164734449455,-0.002348187350477815,5.761247571,5.897902172,12.08227244,12.0461305,-0.015345154740275646,-0.0026285454075090087
KENYA,01/06/2021,6.286472277,107.85,12.01934372,71.37727273,62.059267,65.16095238,61.41772727,63.866617,0.0953994704335843,62.92086423,45.51873866666666,1.977436812736258,0.2469850167507824,0.0024027312579981697,5.870680493,5.761247571,12.0560392,12.08227244,-0.002348187350477815,-0.015345154740275646
KENYA,01/07/2021,6.545616156,108.6088235,12.0949843,72.59181818,70.134998,71.37727273,65.16095238,62.059267,0.0170158567783094,65.98531745999999,57.40883066666666,5.0306878039978775,0.3263645640110627,0.007011279062227871,6.286472277,5.870680493,12.01934372,12.0560392,0.0024027312579981697,-0.002348187350477815
KENYA,01/08/2021,6.573440088,109.8717647,12.12209914,67.87227273,85.446389,72.59181818,71.37727273,70.134998,-0.065014840078772,69.71001443,65.35362733333334,3.9861327516265694,0.2042555613194426,0.011561258395700769,6.545616156,6.286472277,12.0949843,12.01934372,0.007011279062227871,0.0024027312579981697
KENYA,01/09/2021,6.913758918,110.4858824,12.10215317,71.535,99.388077,67.87227273,72.59181818,85.446389,0.0539650010626657,70.61378788,72.54688466666666,2.4506548412183413,0.4281533272649704,0.00557384141659778,6.573440088,6.545616156,12.12209914,12.0949843,0.011561258395700769,0.007011279062227871
KENYA,01/10/2021,6.449840282,111.2147059,12.11704924,81.36428571,110.31122,71.535,67.87227273,99.388077,0.1374052660935207,70.66636363666667,84.98982133333332,2.47677697066792,1.0413544302783635,0.00657486866504442,6.913758918,6.573440088,12.10215317,12.12209914,0.00557384141659778,0.011561258395700769
KENYA,01/11/2021,5.798691738,112.4882353,12.14826236,79.09545455,54.619408,81.36428571,71.535,110.31122,-0.027884853166248,73.59051948,98.38189533333332,6.976924380600289,0.4115035561501024,0.01138602069026895,6.449840282,6.913758918,12.11704924,12.10215317,0.00657486866504442,0.00557384141659778
KENYA,01/12/2021,5.728447253,113.1411765,12.15616836,71.80217391,55.931662,79.09545455,81.36428571,54.619408,-0.0922085937996547,77.33158008666668,88.10623499999998,5.14656722816284,0.2298363795104138,0.005787747417116407,5.798691738,6.449840282,12.14826236,12.11704924,0.01138602069026895,0.00657486866504442
KENYA,01/01/2022,5.388272338,113.5735294,12.12347178,83.27761905,7.9725682,71.80217391,79.09545455,55.931662,0.1598203022986997,77.42063805666666,73.62076333333333,4.996223897472814,-0.0094415426293451,0.003814074807448442,5.728447253,5.798691738,12.15616836,12.14826236,0.005787747417116407,0.01138602069026895
KENYA,01/02/2022,5.084481144,113.8352941,12.16555213,91.608,11.5568,83.27761905,71.80217391,7.9725682,0.1000314495662806,78.05841583666667,39.5078794,5.807585320940104,0.0440896390069049,0.002302151795007923,5.388272338,5.728447253,12.12347178,12.15616836,0.003814074807448442,0.005787747417116407
KENYA,01/03/2022,5.557422662,114.95125,12.15341377,108.3991304,40.169619,91.608,83.27761905,11.5568,0.1832932756964458,82.22926432,25.153676733333327,9.944444303567868,0.7990212539985511,0.009755510358658626,5.084481144,5.388272338,12.16555213,12.12347178,0.002302151795007923,0.003814074807448442
KENYA,01/04/2022,6.473152681,115.7735294,12.20184214,101.9852381,29.521972,108.3991304,91.608,40.169619,-0.0591692228187837,94.42824981666666,19.899662399999997,12.796012656228,0.4529782068193568,0.007127824618763157,5.557422662,5.084481144,12.15341377,12.16555213,0.009755510358658626,0.002302151795007923
KENYA,01/05/2022,7.082740554,116.7382353,12.21628351,109.7127273,56.944461,101.9852381,108.3991304,29.521972,0.0757706639114077,100.66412283333334,27.082797,8.473164945184976,1.2619624651088326,0.00829817310118841,6.473152681,5.557422662,12.20184214,12.15341377,0.007127824618763157,0.009755510358658626
KENYA,01/06/2022,7.94694313,117.8323529,12.27330321,114.6759091,34.969443,109.7127273,101.9852381,56.944461,0.0452379766882342,106.69903193333334,42.21201733333333,4.134764011560516,0.7589778557483277,0.009328752961519804,7.082740554,6.473152681,12.21628351,12.20184214,0.00829817310118841,0.007127824618763157
KENYA,01/07/2022,8.316746026,118.8,12.34674938,101.9180952,21.186513,114.6759091,109.7127273,34.969443,-0.1112510378171486,108.7912915,40.47862533333333,6.395315907576135,0.2702508849463195,0.008178530803836459,7.94694313,7.082740554,12.27330321,12.21628351,0.009328752961519804,0.00829817310118841
KENYA,01/08/2022,8.528322199,120.0129412,12.43427151,93.6926087,-17.313111,101.9180952,114.6759091,21.186513,-0.0807068311457218,108.76891053333334,37.700139,6.4310610666929655,-0.4491884204012574,0.01015817337216074,8.316746026,7.94694313,12.34674938,12.27330321,0.008178530803836459,0.009328752961519804
KENYA,01/09/2022,9.17539891,120.7323529,12.40890356,84.4,-12.396039,93.6926087,101.9180952,-17.313111,-0.0991818760192124,103.428871,12.947614999999994,10.572916180390088,-0.2537334040791671,0.005976555795951022,8.528322199,8.316746026,12.43427151,12.34674938,0.01015817337216074,0.008178530803836459
KENYA,01/10/2022,9.591084808,121.3323529,12.39321005,87.28666667,7.1244602,84.4,93.6926087,-12.396039,0.0342022117298577,93.33690129999998,-2.840879000000004,8.764462942751962,-0.0228488189245678,0.004957362344821803,9.17539891,8.528322199,12.40890356,12.43427151,0.005976555795951022,0.01015817337216074
KENYA,01/11/2022,9.476066107,122.4470588,12.63865394,84.07636364,-26.346493,87.28666667,84.4,7.1244602,-0.036778847818041,88.45975845666668,-7.528229933333338,4.756075311407846,-0.4142852493155509,0.009145265068386976,9.591084808,9.17539891,12.39321005,12.40890356,0.004957362344821803,0.005976555795951022
KENYA,01/12/2022,9.063644038,123.3735294,12.67443586,76.58181818,-15.009042,84.07636364,87.28666667,-26.346493,-0.0891397431517174,85.25434343666667,-10.539357266666672,1.767466666428026,-0.1802104164737615,0.007537814415900179,9.476066107,9.591084808,12.63865394,12.39321005,0.009145265068386976,0.004957362344821803
KENYA,01/01/2023,8.978357129,124.4029412,12.76652836,78.25136364,-62.295751,76.58181818,84.07636364,-15.009042,0.0218008072892164,82.64828283,-11.410358266666671,5.493451228360671,-0.6048551241172586,0.008309245186636893,9.063644038,9.476066107,12.67443586,12.63865394,0.007537814415900179,0.009145265068386976
KENYA,01/02/2023,9.230751463,126.8529412,13.05529775,77.0275,-94.781318,78.25136364,76.58181818,-62.295751,-0.0156401573476783,79.63651515333332,-34.55042866666668,3.934594826556436,-0.8098527455482544,0.019502649104765624,8.978357129,9.063644038,12.76652836,12.67443586,0.008309245186636893,0.007537814415900179
KENYA,01/03/2023,9.19014414,132.3323529,13.09416378,73.34826087,-18.455334,77.0275,78.25136364,-94.781318,-0.0477652673395865,77.28689394,-57.36203700000001,0.8644706026400949,-0.1566746273935853,0.042288110958346614,9.230751463,8.978357129,13.05529775,12.76652836,0.019502649104765624,0.008309245186636893
KENYA,01/04/2023,7.90469774,135.9117647,13.10460376,79.1265,-13.844723,73.34826087,77.0275,-18.455334,0.0787781340888387,76.20904150333332,-58.51080100000001,2.551961975885506,-0.2038409278422765,0.02668930303530992,9.19014414,9.230751463,13.09416378,13.05529775,0.042288110958346614,0.019502649104765624
KENYA,01/05/2023,8.030784499,138.4911765,13.20575204,71.67347826,-18.249086,79.1265,73.34826087,-13.844723,-0.0941912221569258,76.50075362333332,-42.36045833333334,2.9249116516332663,-0.1299863063295459,0.018800729805927396,7.90469774,9.19014414,13.10460376,13.09416378,0.02668930303530992,0.042288110958346614
KENYA,01/06/2023,7.884747934,140.5235294,13.31284146,70.30681818,-45.242024,71.67347826,79.1265,-18.249086,-0.0190678632205117,74.71607970999999,-16.849714333333342,3.9102531310028894,-0.2181020642132411,0.014568327774820311,8.030784499,7.90469774,13.20575204,13.10460376,0.018800729805927396,0.02668930303530992
KENYA,01/07/2023,7.281705756,142.3647059,13.50044606,75.76666667,-49.203251,70.30681818,71.67347826,-45.242024,0.0776574538762608,73.70226548,-25.77861100000001,4.746965350572051,-0.412352005922301,0.013017172640120478,7.884747934,8.030784499,13.31284146,13.20575204,0.014568327774820311,0.018800729805927396
KENYA,01/08/2023,6.725262343,145.4058824,13.826372,81.3726087,-39.4805,75.76666667,70.30681818,-49.203251,0.0739895560460188,72.58232103666666,-37.56478700000001,2.8411235062838625,-0.4955949749041017,0.02113690452062933,7.281705756,7.884747934,13.50044606,13.31284146,0.013017172640120478,0.014568327774820311
KENYA,01/09/2023,6.782031092,148.1,13.97618305,89.24095238,-20.546293,81.3726087,75.76666667,-39.4805,0.0966952369563149,75.81536451666666,-44.641925000000015,5.533055988179455,-0.4312487962504314,0.018358700321431165,6.725262343,7.281705756,13.826372,13.50044606,0.02113690452062933,0.013017172640120478
KENYA,01/10/2023,6.919361438,150.5588235,14.15720999,85.46909091,8.8712012,89.24095238,81.3726087,-20.546293,-0.0422660378380869,82.12674258333334,-36.41001466666668,6.768724568496385,0.0008264484513803,0.01646614037231764,6.782031092,6.725262343,13.97618305,13.826372,0.018358700321431165,0.02113690452062933
KENYA,01/11/2023,6.798397628,153.15,14.42961649,77.57545455,6.896983,85.46909091,89.24095238,8.8712012,-0.0923566201062334,85.36088399666669,-17.05186393333334,3.935287742810467,-0.0155092114625705,0.017063971632713226,6.919361438,6.782031092,14.15720999,13.97618305,0.01646614037231764,0.018358700321431165
KENYA,01/12/2023,6.631693128,156.4617647,14.63300586,72.01952381,39.505642,77.57545455,85.46909091,6.896983,-0.0716196994555671,84.09516594666667,-1.5927029333333425,5.952874285509648,0.153481751041126,0.021393831835673893,6.798397628,6.919361438,14.42961649,14.15720999,0.017063971632713226,0.01646614037231764
NIGERIA,01/04/2000,-0.046843893,99.87,21.47,25.799,9.0814292,29.89217391,29.36238095,5.9956293,-0.1369312891837113,28.82628019,-4.238255533333334,1.412430486990154,-0.0057999132609019,-0.0025001263085302483,-1.416664212,-1.732937685,21.91,21.24,-0.000798722087190562,0.013058950022097449
NIGERIA,01/05/2000,2.173030057,100.7,20.81,28.83347826,5.0961241,25.799,29.89217391,9.0814292,0.1176199953486569,28.35118495333333,2.1317322000000005,2.226074161417853,0.0716191501173004,0.00827645946947353,-0.046843893,-1.416664212,21.47,21.91,-0.0025001263085302483,-0.000798722087190562
NIGERIA,01/06/2000,5.870486181,101.7,20.75,31.85909091,3.8662729,28.83347826,25.799,5.0961241,0.1049340153385989,28.174884056666667,6.7243942,2.1245771127154645,0.0869537017710232,0.009881503329997265,2.173030057,-0.046843893,20.81,21.47,0.00827645946947353,-0.0025001263085302483
NIGERIA,01/07/2000,6.669584245,103.5,20.99,29.98380952,5.5522845,31.85909091,28.83347826,3.8662729,-0.0588617357380835,28.830523056666667,6.014608733333334,3.030046535828487,0.0607053649972997,0.017544309650909362,5.870486181,2.173030057,20.75,20.81,0.009881503329997265,0.00827645946947353
NIGERIA,01/08/2000,13.09869376,102.05,21.46,31.21869565,7.0091904,29.98380952,31.85909091,5.5522845,0.0411850978834527,30.22545956333333,4.838227166666667,1.5272128321037168,0.0322704264436289,-0.014108723449569816,6.669584245,5.870486181,20.99,20.75,0.017544309650909362,0.009881503329997265
NIGERIA,01/09/2000,15.51277756,101.75,21.33,33.86,11.014364,31.21869565,29.98380952,7.0091904,0.0846064928404528,31.020532026666668,5.475915933333333,0.9532164964631727,-0.0363999852670483,-0.0029440649331489155,13.09869376,6.669584245,21.46,20.99,-0.014108723449569816,0.017544309650909362
NIGERIA,01/10/2000,17.08297533,102.0,21.25,33.075,12.28592,33.86,31.21869565,11.014364,-0.0231836975782633,31.68750172333333,7.858612966666667,1.9801635059020528,-0.0588913537740815,0.0024539889615660115,15.51277756,13.09869376,21.33,21.46,-0.0029440649331489155,-0.014108723449569816
NIGERIA,01/11/2000,15.37494635,102.1,21.41,34.555,11.586466,33.075,33.86,12.28592,0.0447467876039304,32.71789855,10.103158133333336,1.3563787271725714,-0.0447395952082815,0.0009799118863487166,17.08297533,15.51277756,21.25,21.33,0.0024539889615660115,-0.0029440649331489155
NIGERIA,01/12/2000,14.52473327,109.55,21.33,28.38809524,4.7371125,34.555,33.075,11.586466,-0.1784663510345826,33.830000000000005,11.628916666666669,0.7404559406203352,0.0795707602945038,0.0704283408708557,15.37494635,17.08297533,21.41,21.25,0.0009799118863487166,0.0024539889615660115
NIGERIA,01/01/2001,17.64220436,110.3,22.06,29.48217391,1.6245394,28.38809524,34.555,4.7371125,0.0385400521151697,32.00603174666667,9.5364995,3.219425169918315,0.1360261355415577,0.006822860217981841,14.52473327,15.37494635,21.33,21.41,0.0704283408708557,0.0009799118863487166
NIGERIA,01/02/2001,18.59222128,113.7,21.27,29.5835,-4.1514756,29.48217391,28.38809524,1.6245394,0.003436859517528,30.80842305,5.982705966666668,3.290422642418566,0.244700736060712,0.030359474497033467,17.64220436,14.52473327,22.06,21.33,0.006822860217981841,0.0704283408708557
NIGERIA,01/03/2001,18.20028681,110.2,21.74,27.24136364,-2.4977829,29.5835,29.48217391,-4.1514756,-0.0791703605050112,29.151256383333333,0.7367254333333338,0.6628558984795839,0.2283702869117873,-0.03126650403767606,18.59222128,17.64220436,21.27,22.06,0.030359474497033467,0.006822860217981841
NIGERIA,01/04/2001,23.23081429,113.7,22.24,27.45380952,-6.7855505,27.24136364,29.5835,-2.4977829,0.0077986507139478,28.769012516666667,-1.674906366666666,1.323952439445809,0.3131359570995874,0.03126650403767606,18.20028681,18.59222128,21.74,21.27,-0.03126650403767606,0.030359474497033467
NIGERIA,01/05/2001,22.95766249,112.6,23.57,28.61043478,-6.503613,27.45380952,27.24136364,-6.7855505,0.0421298639504801,28.09289105333333,-4.478269666666666,1.2952681525052825,0.2975071239210835,-0.00972168505090032,23.23081429,18.20028681,22.24,21.74,0.03126650403767606,-0.03126650403767606
NIGERIA,01/06/2001,16.05781794,111.5,23.46,27.60095238,-11.589215,28.61043478,27.45380952,-6.503613,-0.0352837140631526,27.76853598,-5.262315466666666,0.7368028943099424,0.4079256220928009,-0.009817124805416633,22.95766249,23.23081429,23.57,22.24,-0.00972168505090032,0.03126650403767606
NIGERIA,01/07/2001,18.99838626,111.2,23.61,26.43590909,-24.429818,27.60095238,28.61043478,-11.589215,-0.0422102568766505,27.88839889333333,-8.292792833333332,0.6296146611526079,0.6865518426519587,-0.0026942090836916677,16.05781794,22.95766249,23.46,23.57,-0.009817124805416633,-0.00972168505090032
NIGERIA,01/08/2001,18.70922896,111.11,23.72,27.46782609,-45.096526,26.43590909,27.60095238,-24.429818,0.0390346704736681,27.54909875,-14.174215333333334,1.0881898241234509,1.0821638008815684,-0.0008096802205646014,18.99838626,16.05781794,23.61,23.46,-0.0026942090836916677,-0.009817124805416633
NIGERIA,01/09/2001,19.11454488,110.11,23.86,26.211,-48.959744,27.46782609,26.43590909,-45.096526,-0.0457562999664383,27.168229186666665,-27.038519666666662,0.6376913009120664,1.200587058284447,-0.009040835470417008,18.70922896,18.99838626,23.72,23.61,-0.0008096802205646014,-0.0026942090836916677
NIGERIA,01/10/2001,19.33167344,110.11,25.09,22.21043478,-53.612736,26.211,27.46782609,-48.959744,-0.152629248025638,26.704911726666666,-39.495362666666665,0.6702050201443124,1.4378424314287144,0.0,19.11454488,18.70922896,23.86,23.72,-0.009040835470417008,-0.0008096802205646014
NIGERIA,01/11/2001,17.42885234,112.1,24.66,19.58409091,-58.295916,22.21043478,26.211,-53.612736,-0.1182481971206148,25.29642029,-49.223002,2.7454294529406447,1.6449140767039847,0.017911463952613893,19.33167344,19.11454488,25.09,23.86,0.0,-0.009040835470417008
NIGERIA,01/12/2001,16.49640059,112.95,25.98,19.31761905,-56.33303,19.58409091,22.21043478,-58.295916,-0.0136065473360283,22.668508563333333,-53.62279866666668,3.337117725675049,1.6065658435045893,0.0075539128358981245,17.42885234,19.33167344,24.66,25.09,0.017911463952613893,0.0
NIGERIA,01/01/2002,18.55075476,113.7,25.83,19.6073913,-49.558033,19.31761905,19.58409091,-56.33303,0.015000412279069,20.37071491333333,-56.08056066666666,1.598805399008766,1.4299493479465086,0.006618157842478212,16.49640059,17.42885234,25.98,24.66,0.0075539128358981245,0.017911463952613893
NIGERIA,01/02/2002,17.99455096,115.2,25.18,20.7755,-46.491956,19.6073913,19.31761905,-49.558033,0.059574916526504,19.50303375333333,-54.728993,0.1609959198344113,1.3184718149912724,0.013106347505300597,18.55075476,16.49640059,25.83,25.98,0.006618157842478212,0.0075539128358981245
NIGERIA,01/03/2002,17.3819634,115.6,24.49,24.50809524,-36.225424,20.7755,19.6073913,-46.491956,0.1796633168876802,19.90017011666667,-50.794339666666666,0.771779627037671,0.9790791289076388,0.003466207976486224,17.99455096,18.55075476,25.18,25.83,0.013106347505300597,0.006618157842478212
NIGERIA,01/04/2002,12.76413682,115.8,25.4,26.26636364,-35.384784,24.50809524,20.7755,-36.225424,0.0717423521812625,21.630328846666668,-44.09180433333333,2.5597410112555385,0.9170691764892428,0.0017286089006178784,17.3819634,17.99455096,24.49,25.18,0.003466207976486224,0.013106347505300597
NIGERIA,01/05/2002,10.18197774,116.3,25.58,27.00391304,-39.50013,26.26636364,24.50809524,-35.384784,0.0280796158200145,23.84998629333333,-39.367388,2.803966194077774,0.9824208969786966,0.004308494385723449,12.76413682,17.3819634,25.4,24.49,0.0017286089006178784,0.003466207976486224
NIGERIA,01/06/2002,12.22469802,119.6,25.26,25.521,-43.13644,27.00391304,26.26636364,-39.50013,-0.0549147465333416,25.926123973333333,-37.036779333333335,1.2822241987186411,1.09972844910278,0.0279797819919132,10.18197774,12.76413682,25.58,25.4,0.004308494385723449,0.0017286089006178784
NIGERIA,01/07/2002,15.57220677,125.5,26.38,26.93,-43.897556,25.521,27.00391304,-43.13644,0.0552094353669525,26.26375889333333,-39.34045133333333,0.7414599514334952,1.074046653235737,0.04815291705530722,12.22469802,10.18197774,25.26,25.58,0.0279797819919132,0.004308494385723449
NIGERIA,01/08/2002,12.28323049,125.5,26.21,28.38136364,-42.600532,26.93,25.521,-43.897556,0.0538939339027106,26.484971013333336,-42.178042,0.835640993657578,1.005620812986604,0.0,15.57220677,12.22469802,26.38,25.26,0.04815291705530722,0.0279797819919132
NIGERIA,01/09/2002,9.974985057,125.75,26.16,29.63285714,-26.07825,28.38136364,26.93,-42.600532,0.0440956085082597,26.944121213333336,-43.21150933333333,1.4302341048787583,0.6578343211523582,0.0019900504080094805,12.28323049,15.57220677,26.21,26.38,0.0,0.04815291705530722
NIGERIA,01/10/2002,5.369967714,126.25,25.11,28.85391304,-11.737235,29.63285714,28.38136364,-26.07825,-0.026286500026639,28.31474026,-37.525446,1.352659671123704,0.396398980718235,0.003968259175620936,9.974985057,12.28323049,26.16,26.21,0.0019900504080094805,0.0
NIGERIA,01/11/2002,12.15152064,126.41,21.06,26.3247619,-5.007103,28.85391304,29.63285714,-11.737235,-0.0876536619658433,28.956044606666666,-26.805339,0.631966880317439,0.2861945510618525,0.0012665243519967007,5.369967714,9.974985057,25.11,26.16,0.003968259175620936,0.0019900504080094805
NIGERIA,01/12/2002,12.16802599,126.4,20.59,29.54863636,8.1940127,26.3247619,28.85391304,-5.007103,0.1224654746070088,28.27051069333333,-14.274196000000002,1.7294919059654688,0.0115594372832305,-7.911079470890314e-05,12.15152064,5.369967714,21.06,25.11,0.0012665243519967007,0.003968259175620936
NIGERIA,01/01/2003,10.55856272,126.77,21.93,32.91173913,9.5889971,29.54863636,26.3247619,8.1940127,0.1138158366777506,28.2424371,-2.8501084333333337,1.6966934762530066,-0.0133300150268383,0.0029229392378784524,12.16802599,12.15152064,20.59,21.06,-7.911079470890314e-05,0.0012665243519967007
NIGERIA,01/02/2003,7.295886551,126.52,21.63,35.915,8.0225415,32.91173913,29.54863636,9.5889971,0.0912519650856868,29.595045796666668,4.2586356,3.293733843830379,0.0119957566195197,-0.0019740225131874567,10.55856272,12.16802599,21.93,20.59,0.0029229392378784524,-7.911079470890314e-05
NIGERIA,01/03/2003,5.834501728,126.87,21.16,33.21904762,18.023601,35.915,32.91173913,8.0225415,-0.0750648024502297,32.79179183,8.601850433333333,3.184876295126956,-0.1552285232072171,0.0027625417150591858,7.295886551,10.55856272,21.63,21.93,-0.0019740225131874567,0.0029229392378784524
NIGERIA,01/04/2003,8.302957026,127.1,21.1,28.35772727,29.518347,33.21904762,35.915,18.023601,-0.1463413522750474,34.01526225,11.878379866666668,1.6523807872545344,-0.405468078715345,0.0018112380429009534,5.834501728,7.295886551,21.16,21.63,0.0027625417150591858,-0.0019740225131874567
NIGERIA,01/05/2003,8.668075438,127.32,21.14,28.22363636,37.630001,28.35772727,33.21904762,29.518347,-0.004728549249497,32.497258296666665,18.5214965,3.829990554734962,-0.5664343230975589,0.001729424218483544,8.302957026,5.834501728,21.1,21.16,0.0018112380429009534,0.0027625417150591858
NIGERIA,01/06/2003,13.99387631,127.42,21.15,30.7247619,33.33657,28.22363636,28.35772727,37.630001,0.0886181180942624,29.933470416666665,28.390649666666665,2.846183104147392,-0.447529806512482,0.0007851142744499384,8.668075438,8.302957026,21.14,21.1,0.001729424218483544,0.0018112380429009534
NIGERIA,01/07/2003,12.90731254,127.23,20.94,30.7473913,35.764719,30.7247619,28.22363636,33.33657,0.000736519946799,29.102041843333332,33.49497266666666,1.4069151999205731,-0.4914840009995766,-0.001492244533732645,13.99387631,8.668075438,21.15,21.14,0.0007851142744499384,0.001729424218483544
