Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
KENYA,01/03/2016,6.452729569,101.3339,17.86638769,37.90173913,-139.09365,47.78227273,100.5680952,-99.501895,-0.2067824118754512,80.51647185,-55.457752966666646,28.587087287443822,2.1007284075050725
KENYA,01/03/2017,10.28087837,103.0,13.61372093,49.36304348,-30.387399,37.90173913,47.78227273,-139.09365,0.3023952096416638,62.084035686666674,-81.82379096666665,33.69233389844817,0.30385463968594
KENYA,01/03/2018,4.175665693,100.8472222,13.48699375,62.83045455,-29.584683,49.36304348,37.90173913,-30.387399,0.2728237588400819,45.01568511333334,-89.66098133333332,6.211350870088887,0.006629443284538945
KENYA,01/03/2019,4.289935588,100.75,12.50869357,58.17047619,-82.331728,62.83045455,49.36304348,-29.584683,-0.07416750990225007,50.03174572,-66.35524399999998,12.477803698454853,0.25477866193678045
KENYA,01/03/2020,5.842704695,104.6926471,12.09033592,29.32045455,-94.15621,58.17047619,62.83045455,-82.331728,-0.4959564289239834,56.78799140666666,-47.434603333333314,6.839315635661356,1.95974792169697
KENYA,01/03/2021,5.897902172,109.5117647,12.0461305,62.18391304,26.388991,29.32045455,58.17047619,-94.15621,1.1208372787658574,50.10712843000001,-68.69087366666665,18.151947769427508,-0.009435178482332548
KENYA,01/03/2022,5.557422662,114.95125,12.15341377,108.3991304,40.169619,62.18391304,29.32045455,26.388991,0.7432021418509305,49.89161459333334,-50.032982333333315,17.927810462618165,0.7990212539985504
KENYA,01/03/2023,9.19014414,132.3323529,13.09416378,73.34826087,-18.455334,108.3991304,62.18391304,40.169619,-0.32335009884913246,66.63449933,-9.199199999999982,39.726754615635244,-0.1566746273935851
KENYA,01/04/2000,7.258064516,74.8556,23.44,25.799,9.0814292,73.34826087,108.3991304,-18.455334,-0.6482670523609921,81.31043476999999,16.034425333333353,24.11449229858246,-0.005799913260901939
KENYA,01/04/2001,9.022556391,77.5506,19.56,27.45380952,-6.7855505,25.799,73.34826087,9.0814292,0.06414239001511679,69.18213042333333,10.265238066666685,41.45736204461439,0.3131359570995871
KENYA,01/04/2002,0.888888889,78.3017,18.69,26.26636364,-35.384784,27.45380952,25.799,-6.7855505,-0.043252499407594014,42.20035679666667,-5.38648509999998,26.98756277914058,0.917069176489242
KENYA,01/04/2003,11.6360322,74.4983,18.35,28.35772727,29.518347,26.26636364,27.45380952,-35.384784,0.0796213613221719,26.506391053333335,-11.02963509999998,0.8531169358513678,-0.4054680787153447
KENYA,01/04/2004,7.579262485,78.3467,12.67,36.71909091,106.95836,28.35772727,26.26636364,29.518347,0.2948530945512544,27.359300143333332,-4.217329166666649,1.0488801051274945,-1.4594794804212021
KENYA,01/04/2005,16.01947888,76.6022,13.12,53.03666667,106.61347,36.71909091,28.35772727,106.95836,0.4443894267424826,30.44772727333334,33.69730766666668,5.530908773041049,-0.5560495505361468
KENYA,01/04/2006,14.84873262,71.15777778,13.51,69.6735,44.174543,53.03666667,36.71909091,106.61347,0.3136855005145067,39.37116161666666,81.03005900000002,12.551399194993738,0.13011994529366305
KENYA,01/04/2007,5.657601215,68.30555556,13.4364727,63.9747619,128.3933,69.6735,53.03666667,44.174543,-0.08179204575627763,53.14308586000001,85.91545766666668,16.477462286431443,0.05637208413445154
KENYA,01/04/2008,24.55796756,62.1356,13.91,112.3363636,163.05138,63.9747619,69.6735,128.3933,0.755948131164518,62.22830952333334,93.06043766666669,8.454799095219508,4.271328381897788
KENYA,01/04/2009,12.4163928,78.66166667,14.7139,49.90590909,4.7903649,112.3363636,63.9747619,163.05138,-0.5557457310288082,81.99487516666667,111.87307433333335,26.430538099813145,0.029901373627881974
KENYA,01/04/2010,3.658163192,77.266,14.58,84.49772727,65.27877,49.90590909,112.3363636,4.7903649,0.6931407284379356,75.40567819666667,98.7450149666667,32.74736322388942,0.6789629955682405
KENYA,01/04/2011,12.0548613,83.4194,13.924,110.147619,-17.537569,84.49772727,49.90590909,65.27877,0.3035571790947651,82.24666665333334,77.70683830000002,31.276043036263818,-0.6970295383125804
KENYA,01/04/2012,13.05951658,83.21638889,20.22169332,103.3257143,-45.23573,110.147619,84.49772727,-17.537569,-0.06193420032075325,81.51708512,17.510521966666683,30.23125988012932,-1.222413642854342
KENYA,01/04/2013,4.141476883,83.8208,17.86965776,92.06772727,-59.859149,103.3257143,110.147619,-45.23573,-0.10895629520946848,99.32368685666667,0.8351570000000189,13.285006743809967,-1.1180993379305741
KENYA,01/04/2014,6.407847057,86.87111111,16.70093955,102.175,-41.94328,92.06772727,103.3257143,-59.859149,0.10978084318687653,101.84702019000001,-40.877482666666644,9.130198434061711,-1.1150694240975623
KENYA,01/04/2015,7.082126839,94.6,15.40349938,54.37863636,-96.800799,102.175,92.06772727,-41.94328,-0.4677892208465867,99.18948052333333,-49.01271966666665,6.194397702850526,0.5206161538586843
KENYA,01/04/2016,5.274603051,101.1413,18.02813677,41.03190476,-93.267817,54.37863636,102.175,-96.800799,-0.2454407188816089,82.87378787666667,-66.20107599999999,25.18967021376014,1.2699938634955534
KENYA,01/04/2017,11.4795368,103.2222222,13.60838377,51.174,-23.53293,41.03190476,54.37863636,-93.267817,0.24717583303339663,65.86184704,-77.33729866666664,32.148368847001855,0.21775089218788157
KENYA,01/04/2018,3.725107242,100.3611111,13.23669973,66.31380952,-31.867615,51.174,41.03190476,-23.53293,0.29584964083323584,48.86151370666667,-71.20051533333331,6.967388732032494,-0.07272008713689561
KENYA,01/04/2019,3.71724231,101.3802778,12.5007802,63.87045455,-69.721008,66.31380952,51.174,-31.867615,-0.03684534168200815,52.83990476,-49.55612066666665,12.723014818645515,-0.03240606925108344
KENYA,01/04/2020,6.010283773,107.2914706,11.92410157,16.975,-83.224963,63.87045455,66.31380952,-69.721008,-0.7342276625460464,60.452754690000006,-41.70718433333331,8.12797406032131,2.391170401164621
KENYA,01/04/2021,5.761247571,107.8441176,12.08227244,61.41772727,46.300608,16.975,63.87045455,-83.224963,2.618128263328424,49.05308802333334,-61.604528666666646,27.807288510422943,-0.036289259824376696
KENYA,01/04/2022,6.473152681,115.7735294,12.20184214,101.9852381,29.521972,61.41772727,16.975,46.300608,0.6605179421840237,47.421060606666664,-35.54845433333331,26.395566344106573,0.45297820681935635
KENYA,01/04/2023,7.90469774,135.9117647,13.10460376,79.1265,-13.844723,101.9852381,61.41772727,29.521972,-0.2241377137109416,60.12598845666667,-2.4674609999999824,42.51983757407922,-0.2038409278422763
KENYA,01/05/2000,8.568904594,76.7033,23.4,28.83347826,5.0961241,79.1265,101.9852381,-13.844723,-0.635602759378969,80.84315512333333,20.659285666666687,20.338163937408265,0.07161915011730037
